"","Item_Identifier","Item_Weight","Item_Fat_Content","Item_Visibility","Item_MRP","Outlet_Identifier","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","source","Item_Type_Combined","Outlet_Years"
"1282","FDA56","9.21","0",0.008764786,123.1414,"OUT046","0","1","1",4264.449,"train","0",16
"1283","DRG51","12.1","0",0.011604894,166.0526,"OUT017","0","2","1",1480.0734,"train","1",6
"1284","FDZ04","9.31","0",0.038169783,64.551,"OUT017","0","2","1",1581.275,"train","0",6
"1285","FDT13","14.85","0",0.018568129,188.2214,"OUT035","0","2","1",3014.7424,"train","0",9
"1286","FDY56",NA,"1",0.062109174,223.7062,"OUT027","1","3","3",4965.5364,"train","0",28
"1287","FDB51","6.92","0",0.038671588,64.2852,"OUT017","0","2","1",438.0964,"train","0",6
"1288","NCY29","13.65","0",0.077169841,55.593,"OUT013","2","3","1",282.965,"train","2",26
"1289","FDL34","16","0",0.041028937,142.6496,"OUT045","0","2","1",1834.9448,"train","0",11
"1290","NCQ38","16.35","0",0.013387211,105.628,"OUT049","1","1","1",1065.28,"train","2",14
"1291","NCR41",NA,"0",0.017936715,93.7094,"OUT027","1","3","3",4189.2136,"train","2",28
"1292","FDY24","4.88","1",0.223440258,52.2298,"OUT010","0","3","0",161.7894,"train","0",15
"1293","NCA42","6.965","0",0.0659527800739932,159.6604,"OUT045","0","2","1",3327.6684,"train","2",11
"1294","FDB11","16","0",0.060942632,225.6404,"OUT049","1","1","1",2925.5252,"train","0",14
"1295","FDG26","18.85","0",0.042641788,257.833,"OUT035","0","2","1",5382.993,"train","0",9
"1296","FDH24","20.7","0",0.021427082,156.5288,"OUT035","0","2","1",1571.288,"train","0",9
"1297","FDX44","9.3","0",0.042930789,88.5172,"OUT013","2","3","1",1427.4752,"train","0",26
"1298","FDT52","9.695","1",0.047697859,244.6144,"OUT017","0","2","1",2695.1584,"train","0",6
"1299","FDT04","17.25","0",0.10764721,39.3822,"OUT017","0","2","1",314.2576,"train","0",6
"1300","FDO58","19.6","0",0.039577173,166.1526,"OUT046","0","1","1",2960.1468,"train","0",16
"1301","FDR60","14.3","0",0.130415118,75.9328,"OUT046","0","1","1",1158.492,"train","0",16
"1302","NCL54","12.6","0",0.082921642,175.2054,"OUT045","0","2","1",3502.108,"train","2",11
"1303","FDW50","13.1","0",0.075515154,167.2158,"OUT013","2","3","1",3008.0844,"train","0",26
"1304","FDK43",NA,"0",0.046994717,125.802,"OUT019","0","1","0",253.004,"train","0",28
"1305","FDQ32","17.85","1",0.04679836,123.8388,"OUT018","1","3","2",866.8716,"train","0",4
"1306","FDE29","8.905","0",0.143129124,58.8878,"OUT046","0","1","1",1151.1682,"train","0",16
"1307","NCN07","18.5","0",0.034013539,133.2284,"OUT045","0","2","1",2768.3964,"train","2",11
"1308","FDB37","20.25","1",0.022921735,240.7538,"OUT013","2","3","1",3364.9532,"train","0",26
"1309","FDD21","10.3","1",0.030616757,112.7176,"OUT049","1","1","1",343.5528,"train","0",14
"1310","FDX16","17.85","0",0.06575528,151.505,"OUT013","2","3","1",2546.685,"train","0",26
"1311","FDN46","7.21","1",0.144856342,100.5332,"OUT049","1","1","1",1127.8652,"train","0",14
"1312","FDV28","16.1","1",0.267352587,34.9558,"OUT010","0","3","0",67.9116,"train","0",15
"1313","FDR48",NA,"0",0.130867413,150.8024,"OUT027","1","3","3",4402.2696,"train","0",28
"1314","FDW37",NA,"0",0.123449671,89.7488,"OUT027","1","3","3",1901.5248,"train","0",28
"1315","FDV40","17.35","0",0.014689006,74.5038,"OUT035","0","2","1",739.038,"train","0",9
"1316","FDZ57","10","1",0.037918142,129.6994,"OUT018","1","3","2",1413.4934,"train","0",4
"1317","FDY46","18.6","0",0.047964395,185.0898,"OUT049","1","1","1",2993.4368,"train","0",14
"1318","FDX45","16.75","0",0.105018817,155.263,"OUT049","1","1","1",1721.093,"train","0",14
"1319","FDB33","17.75","0",0.014577412,160.7262,"OUT035","0","2","1",2864.2716,"train","0",9
"1320","FDT58","9","0",0.143870574,169.4816,"OUT010","0","3","0",503.3448,"train","0",15
"1321","FDM39","6.42","0",0.053553794,178.6002,"OUT049","1","1","1",3582.004,"train","0",14
"1322","NCY41","16.75","0",0.075889215,37.6532,"OUT045","0","2","1",575.2512,"train","2",11
"1323","NCL31","7.39","0",0.120280989,142.747,"OUT046","0","1","1",3149.234,"train","2",16
"1324","NCJ31","19.2","0",0.182653772,243.0196,"OUT046","0","1","1",3374.2744,"train","2",16
"1325","FDO23",NA,"0",0.25637539,94.8436,"OUT019","0","1","0",567.2616,"train","0",28
"1326","FDN56","5.46","1",0.107036943,144.2786,"OUT035","0","2","1",288.9572,"train","0",9
"1327","FDF04","17.5","0",0.0659527800739932,258.3304,"OUT013","2","3","1",3358.2952,"train","0",26
"1328","FDJ44","12.3","1",0.106238768,176.1396,"OUT013","2","3","1",3663.2316,"train","0",26
"1329","FDS50","17","0",0.055545797,220.5114,"OUT045","0","2","1",5321.0736,"train","0",11
"1330","NCQ41",NA,"0",0.019386057,194.5794,"OUT027","1","3","3",3511.4292,"train","2",28
"1331","FDA49","19.7","0",0.064921764,88.1198,"OUT046","0","1","1",1744.396,"train","0",16
"1332","NCZ06","19.6","0",0.094694278,254.9698,"OUT017","0","2","1",2536.698,"train","2",6
"1333","NCM43","14.5","0",0.019554705,162.421,"OUT018","1","3","2",1957.452,"train","2",4
"1334","FDH19","19.35","0",0.033060937,172.4738,"OUT013","2","3","1",1911.5118,"train","0",26
"1335","FDS15","9.195","1",0.078181964,106.7596,"OUT049","1","1","1",4098.6648,"train","0",14
"1336","FDO50","16.25","0",0.0659527800739932,90.2804,"OUT018","1","3","2",1653.8472,"train","0",4
"1337","FDJ20","20.7","1",0.100583009,123.5388,"OUT018","1","3","2",1981.4208,"train","0",4
"1338","NCI31","20","0",0.136124989,38.319,"OUT010","0","3","0",146.476,"train","2",15
"1339","FDU20",NA,"1",0.021353642,122.1098,"OUT027","1","3","3",3374.2744,"train","0",28
"1340","DRK13","11.8","0",0.115167579,199.8084,"OUT046","0","1","1",2380.9008,"train","1",16
"1341","DRJ24","11.8","0",0.113559058,184.2924,"OUT045","0","2","1",1850.924,"train","1",11
"1342","FDI20","19.1","0",0.038641968,212.1586,"OUT045","0","2","1",5909.6408,"train","0",11
"1343","FDF10","15.5","1",0.157246634,145.6418,"OUT045","0","2","1",2207.127,"train","0",11
"1344","FDQ45","9.5","1",0.010917052,185.3608,"OUT046","0","1","1",2021.3688,"train","0",16
"1345","FDQ10","12.85","0",0.033172957,172.0422,"OUT035","0","2","1",5345.7082,"train","0",9
"1346","FDM36","11.65","1",0.058719726,171.1422,"OUT035","0","2","1",2931.5174,"train","0",9
"1347","FDN12","15.6","0",0.0659527800739932,111.8544,"OUT018","1","3","2",1454.1072,"train","0",4
"1348","FDD50","18.85","0",0.141524348,168.4132,"OUT013","2","3","1",2874.9244,"train","0",26
"1349","FDG17","6.865","1",0.035895934,244.4486,"OUT049","1","1","1",6353.0636,"train","0",14
"1350","FDY58","11.65","0",0.039980644,227.3694,"OUT049","1","1","1",4567.388,"train","0",14
"1351","NCK29",NA,"0",0.0659527800739932,123.473,"OUT019","0","1","0",369.519,"train","2",28
"1352","FDM32","20.5","0",0.0659527800739932,90.883,"OUT010","0","3","0",89.883,"train","0",15
"1353","FDL46","20.35","0",0.054056927,116.8466,"OUT046","0","1","1",2356.932,"train","0",16
"1354","FDC51","10.895","1",0.009636821,121.873,"OUT049","1","1","1",2463.46,"train","0",14
"1355","FDF16","7.3","0",0.086266286,147.2076,"OUT049","1","1","1",1921.4988,"train","0",14
"1356","NCV54","11.1","0",0.033081389,116.5124,"OUT013","2","3","1",1066.6116,"train","2",26
"1357","FDE35","7.06","1",0.043989429,60.2904,"OUT045","0","2","1",644.4944,"train","0",11
"1358","FDA23","9.8","0",0.047178116,99.4016,"OUT035","0","2","1",2428.8384,"train","0",9
"1359","FDI46","9.5","0",0.074496043,251.9724,"OUT045","0","2","1",2516.724,"train","0",11
"1360","FDZ21","17.6","1",0.039189221,97.341,"OUT013","2","3","1",965.41,"train","0",26
"1361","DRK13","11.8","0",0.115819014,198.3084,"OUT017","0","2","1",4563.3932,"train","1",6
"1362","FDX36","9.695","1",0.129008866,226.9404,"OUT017","0","2","1",2700.4848,"train","0",6
"1363","FDY22","16.5","1",0.160371305,143.9128,"OUT018","1","3","2",1581.9408,"train","0",4
"1364","FDR32",NA,"1",0.085392428,226.7694,"OUT027","1","3","3",6165.9738,"train","0",28
"1365","DRF25","9","0",0.038925251,34.919,"OUT046","0","1","1",476.047,"train","1",16
"1366","FDK20","12.6","1",0.041557653,124.5072,"OUT046","0","1","1",2450.144,"train","0",16
"1367","DRI11",NA,"0",0.060237465,115.9834,"OUT019","0","1","0",345.5502,"train","1",28
"1368","FDH05","14.35","1",0.091098018,233.5984,"OUT045","0","2","1",1853.5872,"train","0",11
"1369","FDA46","13.6","0",0.117874024,193.6136,"OUT045","0","2","1",4471.5128,"train","0",11
"1370","DRD24","13.85","0",0.030795085,143.3154,"OUT046","0","1","1",1985.4156,"train","1",16
"1371","FDL39","16.1","1",0.063689583,181.9318,"OUT017","0","2","1",5954.2494,"train","0",6
"1372","FDD52","18.25","1",0.184041545,110.157,"OUT018","1","3","2",1867.569,"train","0",4
"1373","FDR55","12.15","1",0.13283066,190.6872,"OUT017","0","2","1",2269.0464,"train","0",6
"1374","DRI13","15.35","0",0.020441939,216.4508,"OUT017","0","2","1",5426.27,"train","1",6
"1375","FDG31",NA,"0",0.037712875,64.4826,"OUT027","1","3","3",2518.7214,"train","0",28
"1376","FDP04","15.35","0",0.013840784,65.2168,"OUT045","0","2","1",958.752,"train","0",11
"1377","FDH35","18.25","0",0.060198496,162.9526,"OUT013","2","3","1",1151.1682,"train","0",26
"1378","NCB42","11.8","0",0.008559557,117.2492,"OUT035","0","2","1",2432.8332,"train","2",9
"1379","FDQ14","9.27","0",0.061883353,147.905,"OUT049","1","1","1",1647.855,"train","0",14
"1380","FDI19",NA,"0",0.052085615,242.8512,"OUT027","1","3","3",5816.4288,"train","0",28
"1381","FDJ55","12.8","1",0.039385992,224.8404,"OUT010","0","3","0",1575.2828,"train","0",15
"1382","DRN59","15","0",0.064241345,45.206,"OUT049","1","1","1",792.302,"train","1",14
"1383","NCR06","12.5","0",0.006759519,42.8112,"OUT013","2","3","1",639.168,"train","2",26
"1384","NCF42","17.35","0",0.167243769,176.2712,"OUT013","2","3","1",2988.1104,"train","2",26
"1385","FDG24","7.975","0",0.01469075,84.725,"OUT018","1","3","2",1747.725,"train","0",4
"1386","FDB58","10.5","1",0.013551445,142.0154,"OUT018","1","3","2",2410.8618,"train","0",4
"1387","FDQ56",NA,"0",0.105085956,82.3908,"OUT027","1","3","3",3691.1952,"train","0",28
"1388","NCV41","14.35","0",0.017038777,112.5228,"OUT046","0","1","1",1989.4104,"train","2",16
"1389","FDW19","12.35","1",0.038718195,110.657,"OUT017","0","2","1",2087.283,"train","0",6
"1390","FDO56","10.195","1",0.075291577,119.1808,"OUT010","0","3","0",351.5424,"train","0",15
"1391","FDI41","18.5","1",0.0659527800739932,148.7418,"OUT045","0","2","1",2501.4106,"train","0",11
"1392","FDN10","11.5","0",0.0659527800739932,119.5124,"OUT018","1","3","2",829.5868,"train","0",4
"1393","FDY20","12.5","1",0.082085787,92.2488,"OUT018","1","3","2",1358.232,"train","0",4
"1394","DRM37",NA,"0",0.095931002,198.5768,"OUT027","1","3","3",6897.688,"train","1",28
"1395","FDV34","10.695","1",0.011448629,72.9038,"OUT045","0","2","1",1034.6532,"train","0",11
"1396","NCX18","14.15","0",0.00879232,195.011,"OUT035","0","2","1",1964.11,"train","2",9
"1397","FDY10","17.6","0",0.049167388,114.9176,"OUT045","0","2","1",1946.7992,"train","0",11
"1398","NCZ17",NA,"0",0.079046992,39.8506,"OUT027","1","3","3",1480.0734,"train","2",28
"1399","FDT12","6.215","1",0.049580407,227.4062,"OUT013","2","3","1",5191.2426,"train","0",26
"1400","FDD57","18.1","0",0.022399592,96.0094,"OUT046","0","1","1",1808.9786,"train","0",16
"1401","FDK45","11.65","0",0.033926852,111.586,"OUT045","0","2","1",3395.58,"train","0",11
"1402","FDJ57","7.42","1",0.021617397,185.0582,"OUT045","0","2","1",5201.2296,"train","0",11
"1403","NCI31","20","0",0.0814536,36.819,"OUT049","1","1","1",768.999,"train","2",14
"1404","FDZ48","17.75","0",0.07607772,112.4544,"OUT049","1","1","1",2348.9424,"train","0",14
"1405","FDI16","14","1",0.135775701,54.564,"OUT046","0","1","1",1597.92,"train","0",16
"1406","FDZ31","15.35","1",0.0659527800739932,193.0504,"OUT049","1","1","1",2492.7552,"train","0",14
"1407","DRG15","6.13","0",0.076891526,61.5536,"OUT045","0","2","1",796.2968,"train","1",11
"1408","FDX36","9.695","1",0.128543405,226.5404,"OUT045","0","2","1",4500.808,"train","0",11
"1409","FDD40","20.25","1",0.014793357,191.5162,"OUT046","0","1","1",3078.6592,"train","0",16
"1410","FDA04",NA,"1",0.066406853,259.7962,"OUT027","1","3","3",5697.9164,"train","0",28
"1411","FDL21","15.85","1",0.007140468,40.848,"OUT013","2","3","1",679.116,"train","0",26
"1412","FDS21","19.85","1",0.020858779,62.8194,"OUT013","2","3","1",928.791,"train","0",26
"1413","DRF23","4.61","0",0.123346085,172.5396,"OUT017","0","2","1",3663.2316,"train","1",6
"1414","FDM46","7.365","0",0.159937597,93.912,"OUT035","0","2","1",1304.968,"train","0",9
"1415","DRG49",NA,"0",0.067128641,242.8486,"OUT027","1","3","3",3420.8804,"train","1",28
"1416","FDG26","18.85","0",0.042736348,255.933,"OUT045","0","2","1",3844.995,"train","0",11
"1417","FDR51",NA,"1",0.172629683,148.4708,"OUT027","1","3","3",3761.77,"train","0",28
"1418","FDV39","11.3","0",0.007278512,196.7426,"OUT035","0","2","1",2768.3964,"train","0",9
"1419","FDC39","7.405","0",0.0659527800739932,205.7296,"OUT017","0","2","1",4570.0512,"train","0",6
"1420","FDP45","15.7","1",0.03079807,252.9724,"OUT017","0","2","1",3020.0688,"train","0",6
"1421","FDC56","7.72","0",0.12152072,118.244,"OUT046","0","1","1",958.752,"train","0",16
"1422","FDK38","6.65","0",0.053591345,149.7734,"OUT017","0","2","1",2375.5744,"train","0",6
"1423","NCJ29","10.6","0",0.035163639,84.4224,"OUT013","2","3","1",852.224,"train","2",26
"1424","NCF19",NA,"0",0.061470858,48.6034,"OUT019","0","1","0",145.8102,"train","2",28
"1425","FDG59","15.85","0",0.043226398,37.5164,"OUT035","0","2","1",270.3148,"train","0",9
"1426","FDE59","12.15","0",0.062640143,36.6532,"OUT017","0","2","1",251.6724,"train","0",6
"1427","FDB04","11.35","1",0.06358394,89.4856,"OUT017","0","2","1",1142.5128,"train","0",6
"1428","NCK05","20.1","0",0.077389797,60.8536,"OUT013","2","3","1",1347.5792,"train","2",26
"1429","FDR03","15.7","1",0.00878535,204.998,"OUT017","0","2","1",5366.348,"train","0",6
"1430","FDQ03",NA,"1",0.136592891,238.0248,"OUT019","0","1","0",711.0744,"train","0",28
"1431","FDC59","16.7","1",0.054937907,64.2168,"OUT017","0","2","1",1661.8368,"train","0",6
"1432","DRB13","6.115","1",0.007084185,191.153,"OUT017","0","2","1",3415.554,"train","1",6
"1433","NCE54","20.7","0",0.027052013,73.9354,"OUT017","0","2","1",1655.1788,"train","2",6
"1434","FDC10","9.8","1",0.072863893,118.6098,"OUT035","0","2","1",843.5686,"train","0",9
"1435","FDR46",NA,"0",0.244102315,148.076,"OUT019","0","1","0",146.476,"train","0",28
"1436","FDA10","20.35","0",0.141789197,121.9072,"OUT035","0","2","1",1347.5792,"train","0",9
"1437","FDP23",NA,"0",0.035414528,218.2166,"OUT027","1","3","3",3701.1822,"train","0",28
"1438","FDJ41","6.85","0",0.022864238,260.0594,"OUT013","2","3","1",6018.1662,"train","0",26
"1439","FDL46","20.35","0",0.054011943,116.5466,"OUT013","2","3","1",1885.5456,"train","0",26
"1440","FDX33","9.195","1",0.117462619,158.9578,"OUT035","0","2","1",2246.4092,"train","0",9
"1441","NCL29","9.695","0",0.11411658,158.8604,"OUT049","1","1","1",4436.8912,"train","2",14
"1442","FDE16",NA,"0",0.046124444,206.7954,"OUT019","0","1","0",833.5816,"train","0",28
"1443","FDM57","11.65","1",0.075849167,85.1908,"OUT046","0","1","1",2181.1608,"train","0",16
"1444","FDZ36","6.035","1",0.065729039,188.324,"OUT013","2","3","1",1491.392,"train","0",26
"1445","NCW42","18.2","0",0.097865088,221.8456,"OUT010","0","3","0",884.1824,"train","2",15
"1446","NCI54",NA,"0",0.058827583,110.4912,"OUT019","0","1","0",436.7648,"train","2",28
"1447","DRK01","7.63","0",0.061313057,93.3436,"OUT018","1","3","2",1323.6104,"train","1",4
"1448","FDX10","6.385","1",0.123961415,33.2874,"OUT045","0","2","1",141.1496,"train","0",11
"1449","FDO46","9.6","1",0.014270394,187.3872,"OUT018","1","3","2",2647.2208,"train","0",4
"1450","FDD16","20.5","0",0.060847634,75.0696,"OUT010","0","3","0",149.1392,"train","0",15
"1451","FDZ20",NA,"0",0.0659527800739932,253.0356,"OUT027","1","3","3",11445.102,"train","0",28
"1452","NCI18","18.35","0",0.014103354,225.4746,"OUT017","0","2","1",1346.2476,"train","2",6
"1453","DRI25","19.6","0",0.033901442,56.2614,"OUT046","0","1","1",773.6596,"train","1",16
"1454","FDY44","14.15","1",0.024454052,197.211,"OUT045","0","2","1",3731.809,"train","0",11
"1455","FDW38",NA,"1",0.0659527800739932,55.9298,"OUT019","0","1","0",107.8596,"train","0",28
"1456","FDY33",NA,"1",0.096730427,159.0262,"OUT027","1","3","3",5887.6694,"train","0",28
"1457","DRH51","17.6","0",0.097198194,89.8856,"OUT035","0","2","1",351.5424,"train","1",9
"1458","FDT32","19","1",0.066005186,188.4214,"OUT017","0","2","1",2826.321,"train","0",6
"1459","FDI50","8.42","1",0.030890618,228.7352,"OUT049","1","1","1",5954.9152,"train","0",14
"1460","FDB60","9.3","0",0.028498354,195.8136,"OUT013","2","3","1",2332.9632,"train","0",26
"1461","FDP09","19.75","0",0.033883448,213.2902,"OUT035","0","2","1",4247.804,"train","0",9
"1462","FDA20","6.78","0",0.066565644,185.324,"OUT013","2","3","1",3914.904,"train","0",26
"1463","NCX05",NA,"0",0.169943195,116.2492,"OUT019","0","1","0",115.8492,"train","2",28
"1464","DRF37","17.25","0",0.0659527800739932,263.591,"OUT045","0","2","1",788.973,"train","1",11
"1465","FDJ26","15.3","1",0.084765192,215.0218,"OUT046","0","1","1",1923.4962,"train","0",16
"1466","FDZ25","15.7","1",0.027617046,168.279,"OUT046","0","1","1",4074.696,"train","0",16
"1467","FDZ58","17.85","0",0.052166995,121.7072,"OUT035","0","2","1",2817.6656,"train","0",9
"1468","FDZ50",NA,"1",0.0659527800739932,184.2608,"OUT027","1","3","3",6064.1064,"train","0",28
"1469","NCG18","15.3","0",0.038460297,104.0332,"OUT010","0","3","0",205.0664,"train","2",15
"1470","FDZ56","16.25","0",0.025789175,166.9474,"OUT045","0","2","1",2863.6058,"train","0",11
"1471","FDH50","15","1",0.161301097,185.1266,"OUT013","2","3","1",2213.1192,"train","0",26
"1472","DRO35","13.85","0",0.034640466,116.1492,"OUT045","0","2","1",1274.3412,"train","1",11
"1473","DRH51",NA,"0",0.0659527800739932,89.1856,"OUT027","1","3","3",2109.2544,"train","1",28
"1474","FDS19","13.8","1",0.064307102,77.3012,"OUT049","1","1","1",1593.9252,"train","0",14
"1475","NCM06","7.475","0",0.076036381,153.9656,"OUT018","1","3","2",2625.9152,"train","2",4
"1476","FDP52","18.7","1",0.071091591,228.601,"OUT017","0","2","1",4823.721,"train","0",6
"1477","FDK02","12.5","0",0.187841082,119.244,"OUT010","0","3","0",119.844,"train","0",15
"1478","FDG59","15.85","0",0.043234574,38.3164,"OUT046","0","1","1",540.6296,"train","0",16
"1479","FDN20",NA,"0",0.026055106,169.5474,"OUT027","1","3","3",4211.185,"train","0",28
"1480","FDO57","20.75","0",0.109153001,161.3578,"OUT018","1","3","2",4492.8184,"train","0",4
"1481","NCJ30","5.82","0",0.08062523,168.379,"OUT035","0","2","1",1188.453,"train","2",9
"1482","FDQ31","5.785","1",0.0901292,89.8856,"OUT010","0","3","0",175.7712,"train","0",15
"1483","FDC05","13.1","1",0.098938169,195.7768,"OUT049","1","1","1",4138.6128,"train","0",14
"1484","FDM08","10.1","1",0.0659527800739932,225.1088,"OUT013","2","3","1",3579.3408,"train","0",26
"1485","NCA41","16.75","0",0.032580547,192.1162,"OUT035","0","2","1",3848.324,"train","2",9
"1486","FDK15",NA,"0",0.097937252,98.9042,"OUT027","1","3","3",4960.21,"train","0",28
"1487","FDX56","17.1","1",0.0659527800739932,208.5638,"OUT049","1","1","1",5383.6588,"train","0",14
"1488","FDT21","7.42","0",0.020391845,248.9092,"OUT046","0","1","1",2241.0828,"train","0",16
"1489","FDQ46","7.51","0",0.103813029,113.7544,"OUT046","0","1","1",671.1264,"train","0",16
"1490","FDS01",NA,"0",0.031069203,179.6686,"OUT019","0","1","0",177.7686,"train","0",28
"1491","FDW34",NA,"0",0.062294473,242.417,"OUT019","0","1","0",486.034,"train","0",28
"1492","FDX07","19.2","1",0.022914478,181.195,"OUT035","0","2","1",2380.235,"train","0",9
"1493","FDN13","18.6","0",0.152058281,99.9358,"OUT046","0","1","1",201.0716,"train","0",16
"1494","NCP02","7.105","0",0.044991294,59.2562,"OUT018","1","3","2",651.8182,"train","2",4
"1495","FDT48","4.92","0",0.046214971,199.8084,"OUT017","0","2","1",3968.168,"train","0",6
"1496","FDZ49","11","1",0.13312044,221.5798,"OUT035","0","2","1",4187.2162,"train","0",9
"1497","NCJ17","7.68","0",0.255348289,84.4224,"OUT010","0","3","0",170.4448,"train","2",15
"1498","FDB17","13.15","0",0.036879539,181.3976,"OUT017","0","2","1",3078.6592,"train","0",6
